File Name,Image ID,Class Name,Object Number,Area,Centroid,BoundingBox
test_013.png,13,mitochondrion,12,2798.0,"(11.0, 434.28234453180846, 952.4531808434596)","(11, 409, 920, 12, 463, 987)"
test_013.png,13,mitochondrion,13,1888.0,"(12.0, 381.71292372881356, 1005.5328389830509)","(12, 350, 986, 13, 417, 1021)"
test_013.png,13,mitochondrion,14,4088.0,"(13.0, 52.78767123287671, 964.568493150685)","(13, 17, 929, 14, 90, 1000)"
test_013.png,13,mitochondrion,15,1943.0,"(14.0, 91.829644879053, 645.1554297478126)","(14, 65, 622, 15, 120, 670)"
test_013.png,13,mitochondrion,16,3501.0,"(15.0, 732.7489288774635, 870.512139388746)","(15, 691, 827, 16, 765, 919)"
test_013.png,13,mitochondrion,17,775.0,"(16.0, 96.49548387096775, 1012.8141935483872)","(16, 74, 1002, 17, 121, 1022)"
test_013.png,13,mitochondrion,18,1286.0,"(17.0, 722.9696734059098, 211.9035769828927)","(17, 706, 187, 18, 740, 236)"
test_013.png,13,mitochondrion,19,880.0,"(18.0, 435.3534090909091, 129.7443181818182)","(18, 412, 116, 19, 460, 144)"
test_013.png,13,mitochondrion,20,2601.0,"(19.0, 759.323721645521, 292.8627450980392)","(19, 750, 196, 20, 767, 394)"
test_130.png,130,mitochondrion,1,7461.0,"(0.0, 366.34070499932983, 97.28481436804718)","(0, 300, 57, 1, 440, 138)"
test_130.png,130,mitochondrion,2,6764.0,"(1.0, 359.73891188645774, 255.0149319929036)","(1, 295, 206, 2, 433, 301)"
test_130.png,130,mitochondrion,3,1448.0,"(2.0, 166.80732044198896, 391.4109116022099)","(2, 145, 372, 3, 189, 412)"
test_130.png,130,mitochondrion,4,1658.0,"(3.0, 345.0524728588661, 835.2647768395658)","(3, 323, 813, 4, 370, 859)"
test_130.png,130,mitochondrion,5,2729.0,"(4.0, 293.0014657383657, 605.5720043972151)","(4, 266, 573, 5, 321, 640)"
test_130.png,130,mitochondrion,6,2464.0,"(5.0, 747.9208603896104, 827.6144480519481)","(5, 726, 779, 6, 767, 866)"
test_130.png,130,mitochondrion,7,2863.0,"(6.0, 624.9311910583305, 402.606706252183)","(6, 596, 373, 7, 656, 433)"
test_130.png,130,mitochondrion,8,3170.0,"(7.0, 246.007570977918, 754.3350157728706)","(7, 215, 725, 8, 281, 786)"
test_130.png,130,mitochondrion,9,4650.0,"(8.0, 236.87913978494623, 317.32086021505376)","(8, 194, 267, 9, 276, 373)"
test_130.png,130,mitochondrion,10,3063.0,"(9.0, 103.62128632060072, 298.7688540646425)","(9, 71, 268, 10, 137, 327)"
test_130.png,130,mitochondrion,11,692.0,"(10.0, 58.3135838150289, 936.9841040462428)","(10, 44, 923, 11, 75, 951)"
test_130.png,130,mitochondrion,12,2790.0,"(11.0, 324.72795698924733, 420.0114695340502)","(11, 285, 390, 12, 366, 453)"
test_130.png,130,mitochondrion,13,869.0,"(12.0, 677.849252013809, 594.8457997698504)","(12, 664, 576, 13, 692, 618)"
test_051.png,51,mitochondrion,1,5236.0,"(0.0, 429.5771581359817, 560.9392666157372)","(0, 390, 497, 1, 481, 621)"
test_051.png,51,mitochondrion,2,4225.0,"(1.0, 693.3415384615384, 929.6272189349113)","(1, 661, 875, 2, 731, 983)"
test_051.png,51,mitochondrion,3,5823.0,"(2.0, 332.1068177915164, 804.1885625965997)","(2, 282, 770, 3, 384, 840)"
test_051.png,51,mitochondrion,4,4412.0,"(3.0, 521.8066636446056, 566.2799184043517)","(3, 483, 533, 4, 566, 601)"
test_051.png,51,mitochondrion,5,2104.0,"(4.0, 436.64971482889734, 971.7324144486691)","(4, 413, 944, 5, 462, 999)"
test_051.png,51,mitochondrion,6,1498.0,"(5.0, 48.77369826435247, 664.2029372496662)","(5, 27, 643, 6, 73, 688)"
test_051.png,51,mitochondrion,7,1531.0,"(6.0, 192.8536903984324, 239.8615284128021)","(6, 172, 219, 7, 217, 262)"
test_051.png,51,mitochondrion,8,1793.0,"(7.0, 218.20524261015058, 426.7841606246514)","(7, 200, 398, 8, 237, 459)"
test_051.png,51,mitochondrion,9,2705.0,"(8.0, 80.64325323475046, 354.9097966728281)","(8, 50, 327, 9, 110, 385)"
test_051.png,51,mitochondrion,10,1746.0,"(9.0, 306.8545246277205, 893.6981672394044)","(9, 279, 876, 10, 338, 912)"
test_051.png,51,mitochondrion,11,1515.0,"(10.0, 56.2990099009901, 955.73399339934)","(10, 37, 933, 11, 79, 979)"
test_051.png,51,mitochondrion,12,3933.0,"(11.0, 558.372743452835, 912.5171624713959)","(11, 526, 871, 12, 590, 954)"
test_051.png,51,mitochondrion,13,2493.0,"(12.0, 409.82671480144404, 697.8054552747693)","(12, 374, 678, 13, 447, 720)"
test_051.png,51,mitochondrion,14,2996.0,"(13.0, 691.5720961281709, 258.2530040053405)","(13, 664, 224, 14, 720, 291)"
test_051.png,51,mitochondrion,15,6826.0,"(14.0, 148.5317902138881, 880.5114268971579)","(14, 107, 832, 15, 193, 929)"
test_051.png,51,mitochondrion,16,2300.0,"(15.0, 294.6008695652174, 490.65608695652173)","(15, 275, 454, 16, 318, 524)"
test_051.png,51,mitochondrion,17,4391.0,"(16.0, 752.2728307902528, 376.7768162149852)","(16, 734, 297, 17, 767, 467)"
test_051.png,51,mitochondrion,18,2340.0,"(17.0, 747.0628205128205, 931.0055555555556)","(17, 727, 895, 18, 766, 970)"
test_051.png,51,mitochondrion,19,3058.0,"(18.0, 189.39960758665794, 805.9744931327665)","(18, 155, 779, 19, 226, 833)"
test_051.png,51,mitochondrion,20,808.0,"(19.0, 749.3044554455446, 1003.2339108910891)","(19, 735, 986, 20, 765, 1021)"
test_049.png,49,mitochondrion,1,5336.0,"(0.0, 428.98463268365816, 559.5676536731634)","(0, 392, 495, 1, 479, 617)"
test_049.png,49,mitochondrion,2,1733.0,"(1.0, 193.86439699942298, 238.3935372186959)","(1, 172, 216, 2, 219, 263)"
test_049.png,49,mitochondrion,3,1772.0,"(2.0, 49.215575620767495, 662.8781038374718)","(2, 26, 638, 3, 75, 689)"
test_049.png,49,mitochondrion,4,4580.0,"(3.0, 692.5836244541484, 927.0032751091703)","(3, 660, 868, 4, 731, 984)"
test_049.png,49,mitochondrion,5,5771.0,"(4.0, 333.49072950961704, 804.3649280887195)","(4, 283, 770, 5, 385, 840)"
test_049.png,49,mitochondrion,6,1673.0,"(5.0, 217.9563658099223, 424.1583980872684)","(5, 201, 396, 6, 236, 457)"
test_049.png,49,mitochondrion,7,1605.0,"(6.0, 306.85919003115265, 892.7040498442368)","(6, 281, 876, 7, 335, 911)"
test_049.png,49,mitochondrion,8,3934.0,"(7.0, 560.4850025419421, 909.1372648703609)","(7, 530, 864, 8, 591, 952)"
test_049.png,49,mitochondrion,9,2275.0,"(8.0, 436.9265934065934, 970.8641758241758)","(8, 412, 942, 9, 462, 999)"
test_049.png,49,mitochondrion,10,4446.0,"(9.0, 521.5200179937023, 565.1857849752587)","(9, 483, 531, 10, 565, 600)"
test_049.png,49,mitochondrion,11,4688.0,"(10.0, 751.8011945392492, 374.8043941979522)","(10, 733, 294, 11, 767, 468)"
test_049.png,49,mitochondrion,12,1649.0,"(11.0, 55.283201940570045, 955.7337780473014)","(11, 34, 933, 12, 79, 980)"
test_049.png,49,mitochondrion,13,2615.0,"(12.0, 413.31242829827914, 697.4588910133843)","(12, 377, 677, 13, 452, 720)"
test_049.png,49,mitochondrion,14,2816.0,"(13.0, 693.4382102272727, 257.9158380681818)","(13, 667, 224, 14, 721, 291)"
test_049.png,49,mitochondrion,15,2712.0,"(14.0, 80.01880530973452, 353.7643805309734)","(14, 49, 326, 15, 110, 383)"
test_049.png,49,mitochondrion,16,6588.0,"(15.0, 148.9787492410443, 879.4374620522161)","(15, 108, 831, 16, 194, 926)"
test_049.png,49,mitochondrion,17,2470.0,"(16.0, 292.91093117408906, 486.9817813765182)","(16, 271, 449, 17, 317, 523)"
test_049.png,49,mitochondrion,18,2426.0,"(17.0, 746.8796372629844, 931.3021434460017)","(17, 727, 893, 18, 766, 972)"
test_049.png,49,mitochondrion,19,2719.0,"(18.0, 189.7020963589555, 806.0463405663847)","(18, 158, 778, 19, 221, 834)"
test_049.png,49,mitochondrion,20,501.0,"(19.0, 362.25948103792416, 1015.0379241516966)","(19, 343, 1007, 20, 384, 1022)"
test_049.png,49,mitochondrion,21,806.0,"(20.0, 749.8970223325063, 1003.4007444168734)","(20, 736, 985, 21, 765, 1022)"
test_107.png,107,mitochondrion,1,2331.0,"(0.0, 476.6220506220506, 603.8798798798799)","(0, 445, 576, 1, 511, 630)"
test_107.png,107,mitochondrion,2,1793.0,"(1.0, 163.1823759063023, 395.88232013385385)","(1, 139, 374, 2, 190, 417)"
test_107.png,107,mitochondrion,3,2034.0,"(2.0, 312.8308751229105, 634.5250737463127)","(2, 289, 606, 3, 341, 663)"
test_107.png,107,mitochondrion,4,2072.0,"(3.0, 338.98600386100384, 858.5086872586872)","(3, 312, 834, 4, 368, 883)"
test_107.png,107,mitochondrion,5,1765.0,"(4.0, 116.35014164305949, 776.1954674220963)","(4, 88, 759, 5, 148, 794)"
test_107.png,107,mitochondrion,6,3942.0,"(5.0, 273.26027397260276, 771.1981227803145)","(5, 234, 741, 6, 315, 802)"
test_107.png,107,mitochondrion,7,2301.0,"(6.0, 206.87005649717514, 269.02086049543675)","(6, 181, 241, 7, 234, 298)"
test_107.png,107,mitochondrion,8,887.0,"(7.0, 759.065388951522, 812.9875986471252)","(7, 749, 774, 8, 767, 844)"
test_107.png,107,mitochondrion,9,1214.0,"(8.0, 116.60378912685337, 297.4654036243822)","(8, 95, 279, 9, 139, 317)"
test_107.png,107,mitochondrion,10,607.0,"(9.0, 53.675453047775946, 941.5667215815486)","(9, 41, 928, 10, 68, 956)"
test_107.png,107,mitochondrion,11,2406.0,"(10.0, 340.1018287614298, 85.17955112219451)","(10, 307, 63, 11, 373, 109)"
test_025.png,25,mitochondrion,1,7825.0,"(0.0, 413.7870926517572, 504.54479233226834)","(0, 381, 423, 1, 453, 592)"
test_025.png,25,mitochondrion,2,6351.0,"(1.0, 593.1451739883483, 856.6587938907259)","(1, 557, 783, 2, 635, 924)"
test_025.png,25,mitochondrion,3,2181.0,"(2.0, 78.8794131132508, 651.2049518569463)","(2, 49, 624, 3, 108, 679)"
test_025.png,25,mitochondrion,4,2749.0,"(3.0, 74.5478355765733, 342.3401236813387)","(3, 44, 315, 4, 106, 370)"
test_025.png,25,mitochondrion,5,4609.0,"(4.0, 500.1379908873942, 553.186808418312)","(4, 463, 510, 5, 545, 592)"
test_025.png,25,mitochondrion,6,3048.0,"(5.0, 436.28871391076115, 961.3372703412074)","(5, 410, 927, 6, 467, 995)"
test_025.png,25,mitochondrion,7,5550.0,"(6.0, 364.0410810810811, 814.3545945945946)","(6, 314, 780, 7, 415, 850)"
test_025.png,25,mitochondrion,8,2375.0,"(7.0, 458.40084210526317, 706.1267368421053)","(7, 425, 686, 8, 493, 728)"
test_025.png,25,mitochondrion,9,3103.0,"(8.0, 212.7679664840477, 227.45665485014501)","(8, 184, 195, 9, 245, 263)"
test_025.png,25,mitochondrion,10,3365.0,"(9.0, 54.34621099554235, 962.961367013373)","(9, 22, 931, 10, 89, 996)"
test_025.png,25,mitochondrion,11,3287.0,"(10.0, 745.7407970794037, 909.1816245816855)","(10, 719, 867, 11, 766, 969)"
test_025.png,25,mitochondrion,12,2381.0,"(11.0, 283.9487610247795, 446.66442671146575)","(11, 264, 406, 12, 306, 486)"
test_025.png,25,mitochondrion,13,1476.0,"(12.0, 377.5359078590786, 1008.3949864498645)","(12, 348, 991, 13, 408, 1022)"
test_025.png,25,mitochondrion,14,6091.0,"(13.0, 153.16877360039402, 859.6931538335249)","(13, 113, 808, 14, 201, 902)"
test_025.png,25,mitochondrion,15,963.0,"(14.0, 731.619937694704, 439.45898234683284)","(14, 719, 419, 15, 745, 460)"
test_025.png,25,mitochondrion,16,821.0,"(15.0, 53.36297198538368, 611.8416565164433)","(15, 40, 596, 16, 69, 632)"
test_025.png,25,mitochondrion,17,688.0,"(16.0, 214.27906976744185, 822.3488372093024)","(16, 201, 807, 17, 229, 838)"
test_025.png,25,mitochondrion,18,1915.0,"(17.0, 755.6281984334204, 348.9373368146214)","(17, 744, 297, 18, 766, 401)"
test_025.png,25,mitochondrion,19,777.0,"(18.0, 92.51994851994851, 1013.0746460746461)","(18, 66, 1003, 19, 116, 1022)"
test_016.png,16,mitochondrion,1,2615.0,"(0.0, 70.34110898661568, 338.7055449330784)","(0, 42, 313, 1, 100, 366)"
test_016.png,16,mitochondrion,2,8087.0,"(1.0, 411.21590206504266, 483.98293557561516)","(1, 380, 401, 2, 439, 572)"
test_016.png,16,mitochondrion,3,2393.0,"(2.0, 471.4337651483494, 706.2402841621396)","(2, 439, 685, 3, 506, 729)"
test_016.png,16,mitochondrion,4,5504.0,"(3.0, 155.6733284883721, 846.484375)","(3, 119, 797, 4, 200, 890)"
test_016.png,16,mitochondrion,5,4591.0,"(4.0, 488.0178610324548, 541.4487039860596)","(4, 455, 494, 5, 528, 584)"
test_016.png,16,mitochondrion,6,5571.0,"(5.0, 374.2128881708849, 816.4444444444445)","(5, 325, 783, 6, 426, 852)"
test_016.png,16,mitochondrion,7,2472.0,"(6.0, 279.13228155339806, 432.0651294498382)","(6, 259, 392, 7, 301, 475)"
test_016.png,16,mitochondrion,8,3932.0,"(7.0, 52.60452695829095, 964.3537639877925)","(7, 18, 929, 8, 89, 999)"
test_016.png,16,mitochondrion,9,1999.0,"(8.0, 88.48924462231116, 646.0530265132567)","(8, 62, 623, 9, 118, 672)"
test_016.png,16,mitochondrion,10,2838.0,"(9.0, 434.64799154334037, 954.5662438336857)","(9, 408, 922, 10, 464, 989)"
test_016.png,16,mitochondrion,11,6602.0,"(10.0, 599.5487730990609, 845.4890942138746)","(10, 563, 776, 11, 643, 912)"
test_016.png,16,mitochondrion,12,1843.0,"(11.0, 739.592512208356, 433.0482908301682)","(11, 721, 405, 12, 761, 462)"
test_016.png,16,mitochondrion,13,1828.0,"(12.0, 54.37582056892779, 617.8008752735229)","(12, 34, 592, 13, 79, 648)"
test_016.png,16,mitochondrion,14,3177.0,"(13.0, 224.64117091595844, 214.949323260938)","(13, 193, 179, 14, 257, 251)"
test_016.png,16,mitochondrion,15,1896.0,"(14.0, 382.3117088607595, 1006.9266877637131)","(14, 351, 987, 15, 417, 1023)"
test_016.png,16,mitochondrion,16,751.0,"(15.0, 95.00932090545939, 1012.2982689747004)","(15, 74, 1001, 16, 117, 1022)"
test_016.png,16,mitochondrion,17,1198.0,"(16.0, 759.4716193656094, 356.37228714524207)","(16, 749, 315, 17, 768, 410)"
test_016.png,16,mitochondrion,18,910.0,"(17.0, 14.115384615384615, 230.06483516483516)","(17, 0, 215, 18, 33, 249)"
test_016.png,16,mitochondrion,19,3411.0,"(18.0, 733.5652301377895, 873.5558487247141)","(18, 689, 833, 19, 765, 922)"
test_081.png,81,mitochondrion,1,3136.0,"(0.0, 139.61862244897958, 788.4626913265306)","(0, 99, 765, 1, 182, 813)"
test_081.png,81,mitochondrion,2,2040.0,"(1.0, 346.90588235294115, 668.8151960784314)","(1, 316, 643, 2, 382, 692)"
test_081.png,81,mitochondrion,3,4889.0,"(2.0, 457.6727347105748, 594.7823685825322)","(2, 412, 547, 3, 510, 637)"
test_081.png,81,mitochondrion,4,1550.0,"(3.0, 200.1883870967742, 444.07935483870966)","(3, 182, 419, 4, 220, 470)"
test_081.png,81,mitochondrion,5,4974.0,"(4.0, 299.1640530759952, 787.3962605548854)","(4, 252, 754, 5, 349, 820)"
test_081.png,81,mitochondrion,6,1776.0,"(5.0, 80.93186936936937, 365.12781531531533)","(5, 60, 340, 6, 103, 392)"
test_081.png,81,mitochondrion,7,3035.0,"(6.0, 317.67808896210875, 877.5364085667215)","(6, 274, 856, 7, 362, 899)"
test_081.png,81,mitochondrion,8,1593.0,"(7.0, 197.03264281230383, 253.55681104833647)","(7, 173, 233, 8, 222, 273)"
test_081.png,81,mitochondrion,9,2740.0,"(8.0, 74.25547445255475, 653.9883211678832)","(8, 42, 618, 9, 107, 690)"
test_081.png,81,mitochondrion,10,3357.0,"(9.0, 682.0616621983914, 240.19183795055108)","(9, 652, 202, 10, 711, 276)"
test_081.png,81,mitochondrion,11,1438.0,"(10.0, 158.40751043115438, 399.95757997218357)","(10, 139, 378, 11, 180, 423)"
test_081.png,81,mitochondrion,12,683.0,"(11.0, 52.80819912152269, 947.484626647145)","(11, 39, 933, 12, 68, 962)"
test_081.png,81,mitochondrion,13,1443.0,"(12.0, 535.7484407484408, 930.3513513513514)","(12, 516, 909, 13, 561, 952)"
test_081.png,81,mitochondrion,14,890.0,"(13.0, 529.6191011235956, 571.0629213483146)","(13, 512, 556, 14, 547, 588)"
test_081.png,81,mitochondrion,15,1736.0,"(14.0, 739.0236175115207, 1003.633064516129)","(14, 705, 985, 15, 767, 1020)"
test_146.png,146,mitochondrion,1,8487.0,"(0.0, 382.9448568398727, 272.53764581124074)","(0, 307, 218, 1, 469, 321)"
test_146.png,146,mitochondrion,2,2822.0,"(1.0, 736.9666902905741, 838.1087880935506)","(1, 709, 798, 2, 765, 880)"
test_146.png,146,mitochondrion,3,6820.0,"(2.0, 400.3183284457478, 105.58035190615836)","(2, 334, 68, 3, 463, 146)"
test_146.png,146,mitochondrion,4,4134.0,"(3.0, 247.21383647798743, 350.55950653120465)","(3, 215, 304, 4, 280, 399)"
test_146.png,146,mitochondrion,5,3076.0,"(4.0, 277.40409622886864, 587.5243823146944)","(4, 247, 553, 5, 309, 621)"
test_146.png,146,mitochondrion,6,3097.0,"(5.0, 616.9315466580562, 398.92508879560864)","(5, 588, 367, 6, 648, 432)"
test_146.png,146,mitochondrion,7,2416.0,"(6.0, 228.7644867549669, 745.6552152317881)","(6, 202, 720, 7, 260, 773)"
test_146.png,146,mitochondrion,8,1540.0,"(7.0, 343.90974025974026, 822.5941558441558)","(7, 323, 800, 8, 366, 845)"
test_146.png,146,mitochondrion,9,693.0,"(8.0, 166.07503607503608, 390.02164502164504)","(8, 152, 376, 9, 181, 405)"
test_146.png,146,mitochondrion,10,3032.0,"(9.0, 88.01550131926122, 303.0560686015831)","(9, 56, 273, 10, 124, 333)"
test_146.png,146,mitochondrion,11,861.0,"(10.0, 65.15679442508711, 937.6898954703832)","(10, 47, 924, 11, 85, 952)"
test_093.png,93,mitochondrion,1,4529.0,"(0.0, 287.3735924045043, 780.6414219474498)","(0, 243, 750, 1, 335, 811)"
test_093.png,93,mitochondrion,2,2916.0,"(1.0, 125.29629629629629, 781.9681069958848)","(1, 89, 759, 2, 164, 806)"
test_093.png,93,mitochondrion,3,2363.0,"(2.0, 677.1265340668641, 237.31189166314007)","(2, 651, 207, 3, 703, 267)"
test_093.png,93,mitochondrion,4,2144.0,"(3.0, 329.2756529850746, 653.7369402985074)","(3, 300, 626, 4, 361, 681)"
test_093.png,93,mitochondrion,5,2355.0,"(4.0, 331.2823779193206, 870.3006369426752)","(4, 297, 849, 5, 365, 893)"
test_093.png,93,mitochondrion,6,2612.0,"(5.0, 198.68415007656967, 260.2159264931087)","(5, 169, 232, 6, 228, 288)"
test_093.png,93,mitochondrion,7,1757.0,"(6.0, 159.73249857712008, 397.950483779169)","(6, 138, 375, 7, 185, 422)"
test_093.png,93,mitochondrion,8,1237.0,"(7.0, 80.93856103476152, 367.40339531123686)","(7, 63, 347, 8, 100, 390)"
test_093.png,93,mitochondrion,9,3802.0,"(8.0, 467.8122041031036, 600.7732772225145)","(8, 428, 564, 9, 513, 635)"
test_093.png,93,mitochondrion,10,644.0,"(9.0, 53.29037267080745, 945.1149068322982)","(9, 39, 932, 10, 68, 960)"
test_041.png,41,mitochondrion,1,5803.0,"(0.0, 421.7652938135447, 545.0940892641737)","(0, 387, 473, 1, 471, 611)"
test_041.png,41,mitochondrion,2,5780.0,"(1.0, 342.4115916955017, 807.7946366782007)","(1, 291, 774, 2, 396, 843)"
test_041.png,41,mitochondrion,3,2706.0,"(2.0, 76.68957871396896, 349.7472283813747)","(2, 46, 323, 3, 108, 379)"
test_041.png,41,mitochondrion,4,2538.0,"(3.0, 427.7781717888101, 701.2466509062253)","(3, 392, 681, 4, 466, 724)"
test_041.png,41,mitochondrion,5,2357.0,"(4.0, 57.12812897751379, 659.9456936784047)","(4, 28, 631, 5, 87, 691)"
test_041.png,41,mitochondrion,6,4507.0,"(5.0, 751.61349012647, 367.23785222986464)","(5, 733, 291, 6, 767, 457)"
test_041.png,41,mitochondrion,7,4975.0,"(6.0, 570.6408040201005, 890.7634170854271)","(6, 536, 813, 7, 602, 944)"
test_041.png,41,mitochondrion,8,2663.0,"(7.0, 436.42508449117537, 967.8411565903117)","(7, 411, 937, 8, 464, 999)"
test_041.png,41,mitochondrion,9,2455.0,"(8.0, 197.76293279022403, 235.80325865580448)","(8, 170, 210, 9, 227, 264)"
test_041.png,41,mitochondrion,10,4692.0,"(9.0, 515.5873827791986, 563.2028985507246)","(9, 476, 525, 10, 560, 600)"
test_041.png,41,mitochondrion,11,7251.0,"(10.0, 149.5948145083437, 872.5457178320231)","(10, 107, 820, 11, 198, 922)"
test_041.png,41,mitochondrion,12,2156.0,"(11.0, 54.44341372912802, 958.1692949907235)","(11, 29, 932, 12, 82, 984)"
test_041.png,41,mitochondrion,13,2120.0,"(12.0, 197.15283018867925, 810.5566037735849)","(12, 172, 785, 13, 223, 836)"
test_041.png,41,mitochondrion,14,2555.0,"(13.0, 289.2696673189824, 474.49823874755384)","(13, 269, 434, 14, 311, 515)"
test_041.png,41,mitochondrion,15,1528.0,"(14.0, 694.29777486911, 263.23887434554973)","(14, 674, 241, 15, 716, 286)"
test_041.png,41,mitochondrion,16,961.0,"(15.0, 306.2060353798127, 894.2341311134235)","(15, 286, 881, 16, 329, 908)"
test_041.png,41,mitochondrion,17,3107.0,"(16.0, 745.6021886063727, 925.9195365304151)","(16, 722, 883, 17, 767, 975)"
test_041.png,41,mitochondrion,18,4910.0,"(17.0, 693.454582484725, 921.2034623217922)","(17, 664, 854, 18, 733, 987)"
test_041.png,41,mitochondrion,19,833.0,"(18.0, 364.2989195678271, 1012.1320528211285)","(18, 340, 1000, 19, 389, 1022)"
test_041.png,41,mitochondrion,20,1006.0,"(19.0, 221.6351888667992, 419.50198807157057)","(19, 207, 400, 20, 237, 444)"
test_041.png,41,mitochondrion,21,700.0,"(20.0, 752.7185714285714, 1003.1242857142857)","(20, 739, 987, 21, 766, 1020)"
test_023.png,23,mitochondrion,1,2684.0,"(0.0, 74.0644560357675, 341.7239195230998)","(0, 44, 315, 1, 106, 369)"
test_023.png,23,mitochondrion,2,7928.0,"(1.0, 414.18970736629666, 500.14556004036325)","(1, 382, 417, 2, 452, 588)"
test_023.png,23,mitochondrion,3,3051.0,"(2.0, 436.4431333988856, 959.4762372992461)","(2, 410, 925, 3, 467, 994)"
test_023.png,23,mitochondrion,4,4632.0,"(3.0, 497.6800518134715, 551.3275043177892)","(3, 460, 508, 4, 542, 592)"
test_023.png,23,mitochondrion,5,3581.0,"(4.0, 53.922926556827704, 963.5311365540351)","(4, 20, 931, 5, 89, 997)"
test_023.png,23,mitochondrion,6,5593.0,"(5.0, 367.26479527981405, 814.7246558197747)","(5, 319, 780, 6, 418, 851)"
test_023.png,23,mitochondrion,7,6538.0,"(6.0, 595.1052309574793, 854.0163658611197)","(6, 559, 783, 7, 636, 923)"
test_023.png,23,mitochondrion,8,2349.0,"(7.0, 461.4431673052363, 705.7739463601532)","(7, 429, 685, 8, 495, 728)"
test_023.png,23,mitochondrion,9,5826.0,"(8.0, 155.17044284243048, 857.4210435976656)","(8, 116, 806, 9, 201, 901)"
test_023.png,23,mitochondrion,10,3031.0,"(9.0, 214.51171230616958, 224.92873639063015)","(9, 184, 193, 10, 247, 259)"
test_023.png,23,mitochondrion,11,2066.0,"(10.0, 80.45885769603098, 650.0629235237174)","(10, 52, 625, 11, 110, 677)"
test_023.png,23,mitochondrion,12,1572.0,"(11.0, 379.02862595419845, 1008.0069974554707)","(11, 348, 991, 12, 410, 1022)"
test_023.png,23,mitochondrion,13,1223.0,"(12.0, 733.1030253475061, 437.9926410466067)","(12, 717, 416, 13, 749, 461)"
test_023.png,23,mitochondrion,14,1142.0,"(13.0, 53.992994746059544, 612.6444833625219)","(13, 38, 593, 14, 72, 636)"
test_023.png,23,mitochondrion,15,1734.0,"(14.0, 756.9031141868512, 353.8748558246828)","(14, 746, 301, 15, 767, 410)"
test_023.png,23,mitochondrion,16,2186.0,"(15.0, 283.188472095151, 443.22827081427266)","(15, 265, 402, 16, 303, 482)"
test_023.png,23,mitochondrion,17,668.0,"(16.0, 92.96407185628742, 1012.6377245508982)","(16, 69, 1003, 17, 115, 1021)"
test_023.png,23,mitochondrion,18,2703.0,"(17.0, 746.504624491306, 907.3048464668886)","(17, 721, 870, 18, 766, 963)"
test_023.png,23,mitochondrion,19,537.0,"(18.0, 215.78398510242084, 822.1433891992551)","(18, 204, 809, 19, 229, 836)"
test_023.png,23,mitochondrion,20,740.0,"(19.0, 286.0716216216216, 465.51756756756754)","(19, 273, 450, 20, 302, 483)"
test_161.png,161,mitochondrion,1,8812.0,"(0.0, 410.1749886518384, 285.61529732183385)","(0, 325, 232, 1, 499, 335)"
test_161.png,161,mitochondrion,2,5105.0,"(1.0, 416.7896180215475, 105.43349657198824)","(1, 371, 73, 2, 468, 138)"
test_161.png,161,mitochondrion,3,3079.0,"(2.0, 264.18609938291655, 566.6024683338746)","(2, 233, 535, 3, 297, 598)"
test_161.png,161,mitochondrion,4,2008.0,"(3.0, 212.00498007968127, 732.5712151394422)","(3, 188, 708, 4, 240, 758)"
test_161.png,161,mitochondrion,5,2655.0,"(4.0, 72.74161958568739, 302.69755178907724)","(4, 45, 273, 5, 103, 332)"
test_161.png,161,mitochondrion,6,1737.0,"(5.0, 338.4289004029937, 808.4945308002303)","(5, 317, 783, 6, 361, 835)"
test_161.png,161,mitochondrion,7,1157.0,"(6.0, 73.6352636127917, 933.5479688850476)","(6, 52, 917, 7, 97, 951)"
test_161.png,161,mitochondrion,8,2053.0,"(7.0, 186.6624452021432, 899.3653190452995)","(7, 162, 874, 8, 212, 925)"
test_161.png,161,mitochondrion,9,1572.0,"(8.0, 715.8683206106871, 852.8206106870228)","(8, 691, 824, 9, 740, 882)"
test_161.png,161,mitochondrion,10,1170.0,"(9.0, 741.9769230769231, 1009.4196581196582)","(9, 715, 996, 10, 766, 1022)"
test_161.png,161,mitochondrion,11,1785.0,"(10.0, 611.8464985994398, 393.89019607843136)","(10, 590, 370, 11, 637, 418)"
test_161.png,161,mitochondrion,12,1961.0,"(11.0, 247.72208057113718, 359.5548189699133)","(11, 229, 326, 12, 272, 388)"
test_031.png,31,mitochondrion,1,6093.0,"(0.0, 584.5928114229444, 867.8040374199902)","(0, 547, 791, 1, 625, 933)"
test_031.png,31,mitochondrion,2,7201.0,"(1.0, 415.454520205527, 519.1083182891265)","(1, 382, 436, 2, 458, 601)"
test_031.png,31,mitochondrion,3,6532.0,"(2.0, 152.08389467238212, 864.6439069197795)","(2, 113, 809, 3, 200, 913)"
test_031.png,31,mitochondrion,4,2523.0,"(3.0, 446.16686484344035, 703.9536266349584)","(3, 409, 684, 4, 485, 725)"
test_031.png,31,mitochondrion,5,3018.0,"(4.0, 205.73359840954274, 232.16070245195493)","(4, 175, 201, 5, 239, 265)"
test_031.png,31,mitochondrion,6,2373.0,"(5.0, 70.52423093131058, 653.6818373367046)","(5, 43, 623, 6, 99, 685)"
test_031.png,31,mitochondrion,7,2854.0,"(6.0, 54.0718290119131, 961.4646110721794)","(6, 25, 932, 7, 85, 992)"
